filename,shape,width,length,depth
Rectangular_0.9545454545454546_20.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,20.0,0.30714285714285716
Rectangular_0.9545454545454546_20.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,20.0,0.4107142857142857
Rectangular_0.9545454545454546_20.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,20.0,0.5142857142857142
Rectangular_0.9545454545454546_20.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,20.0,0.6178571428571428
Rectangular_0.9545454545454546_20.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,20.0,0.7214285714285714
Rectangular_0.9545454545454546_20.0_0.825.csv,Rectangular,0.9545454545454546,20.0,0.825
Rectangular_0.9545454545454546_20.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,20.0,0.9285714285714285
Rectangular_0.9545454545454546_20.0_1.032142857142857.csv,Rectangular,0.9545454545454546,20.0,1.032142857142857
Rectangular_0.9545454545454546_20.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,20.0,1.1357142857142857
Rectangular_0.9545454545454546_20.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,20.0,1.2392857142857143
Rectangular_0.9545454545454546_20.0_1.342857142857143.csv,Rectangular,0.9545454545454546,20.0,1.342857142857143
Rectangular_0.9545454545454546_20.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,20.0,1.4464285714285714
Rectangular_0.9545454545454546_20.0_1.55.csv,Rectangular,0.9545454545454546,20.0,1.55
Rectangular_0.9545454545454546_20.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,20.0,1.6535714285714285
Rectangular_0.9545454545454546_20.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,20.0,1.7571428571428571
Rectangular_0.9545454545454546_20.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,20.0,1.8607142857142858
Rectangular_0.9545454545454546_20.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,20.0,1.9642857142857142
Rectangular_0.9545454545454546_20.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,20.0,2.0678571428571426
Rectangular_0.9545454545454546_20.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,20.0,2.1714285714285713
Rectangular_0.9545454545454546_20.0_2.275.csv,Rectangular,0.9545454545454546,20.0,2.275
Rectangular_0.9545454545454546_20.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,20.0,2.3785714285714286
Rectangular_0.9545454545454546_20.0_2.482142857142857.csv,Rectangular,0.9545454545454546,20.0,2.482142857142857
Rectangular_0.9545454545454546_20.0_2.585714285714286.csv,Rectangular,0.9545454545454546,20.0,2.585714285714286
Rectangular_0.9545454545454546_20.0_2.689285714285714.csv,Rectangular,0.9545454545454546,20.0,2.689285714285714
Rectangular_0.9545454545454546_20.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,20.0,2.7928571428571427
Rectangular_0.9545454545454546_20.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,20.0,2.8964285714285714
Rectangular_0.9545454545454546_20.0_3.0.csv,Rectangular,0.9545454545454546,20.0,3.0
Rectangular_0.9545454545454546_3.0_0.1.csv,Rectangular,0.9545454545454546,3.0,0.1
Rectangular_0.9545454545454546_3.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,3.0,0.20357142857142857
Rectangular_0.9545454545454546_3.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,3.0,0.30714285714285716
Rectangular_0.9545454545454546_3.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,3.0,0.4107142857142857
Rectangular_0.9545454545454546_3.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,3.0,0.5142857142857142
Rectangular_0.9545454545454546_3.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,3.0,0.6178571428571428
Rectangular_0.9545454545454546_3.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,3.0,0.7214285714285714
Rectangular_0.9545454545454546_3.0_0.825.csv,Rectangular,0.9545454545454546,3.0,0.825
Rectangular_0.9545454545454546_3.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,3.0,0.9285714285714285
Rectangular_0.9545454545454546_3.0_1.032142857142857.csv,Rectangular,0.9545454545454546,3.0,1.032142857142857
Rectangular_0.9545454545454546_3.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,3.0,1.1357142857142857
Rectangular_0.9545454545454546_3.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,3.0,1.2392857142857143
Rectangular_0.9545454545454546_3.0_1.342857142857143.csv,Rectangular,0.9545454545454546,3.0,1.342857142857143
Rectangular_0.9545454545454546_3.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,3.0,1.4464285714285714
Rectangular_0.9545454545454546_3.0_1.55.csv,Rectangular,0.9545454545454546,3.0,1.55
Rectangular_0.9545454545454546_3.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,3.0,1.6535714285714285
Rectangular_0.9545454545454546_3.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,3.0,1.7571428571428571
Rectangular_0.9545454545454546_3.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,3.0,1.8607142857142858
Rectangular_0.9545454545454546_3.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,3.0,1.9642857142857142
Rectangular_0.9545454545454546_3.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,3.0,2.0678571428571426
Rectangular_0.9545454545454546_3.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,3.0,2.1714285714285713
Rectangular_0.9545454545454546_3.0_2.275.csv,Rectangular,0.9545454545454546,3.0,2.275
Rectangular_0.9545454545454546_3.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,3.0,2.3785714285714286
Rectangular_0.9545454545454546_3.0_2.482142857142857.csv,Rectangular,0.9545454545454546,3.0,2.482142857142857
Rectangular_0.9545454545454546_3.0_2.585714285714286.csv,Rectangular,0.9545454545454546,3.0,2.585714285714286
Rectangular_0.9545454545454546_3.0_2.689285714285714.csv,Rectangular,0.9545454545454546,3.0,2.689285714285714
Rectangular_0.9545454545454546_3.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,3.0,2.7928571428571427
Rectangular_0.9545454545454546_3.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,3.0,2.8964285714285714
Rectangular_0.9545454545454546_3.0_3.0.csv,Rectangular,0.9545454545454546,3.0,3.0
Rectangular_0.9545454545454546_4.0_0.1.csv,Rectangular,0.9545454545454546,4.0,0.1
Rectangular_0.9545454545454546_4.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,4.0,0.20357142857142857
Rectangular_0.9545454545454546_4.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,4.0,0.30714285714285716
Rectangular_0.9545454545454546_4.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,4.0,0.4107142857142857
Rectangular_0.9545454545454546_4.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,4.0,0.5142857142857142
Rectangular_0.9545454545454546_4.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,4.0,0.6178571428571428
Rectangular_0.9545454545454546_4.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,4.0,0.7214285714285714
Rectangular_0.9545454545454546_4.0_0.825.csv,Rectangular,0.9545454545454546,4.0,0.825
Rectangular_0.9545454545454546_4.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,4.0,0.9285714285714285
Rectangular_0.9545454545454546_4.0_1.032142857142857.csv,Rectangular,0.9545454545454546,4.0,1.032142857142857
Rectangular_0.9545454545454546_4.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,4.0,1.1357142857142857
Rectangular_0.9545454545454546_4.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,4.0,1.2392857142857143
Rectangular_0.9545454545454546_4.0_1.342857142857143.csv,Rectangular,0.9545454545454546,4.0,1.342857142857143
Rectangular_0.9545454545454546_4.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,4.0,1.4464285714285714
Rectangular_0.9545454545454546_4.0_1.55.csv,Rectangular,0.9545454545454546,4.0,1.55
Rectangular_0.9545454545454546_4.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,4.0,1.6535714285714285
Rectangular_0.9545454545454546_4.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,4.0,1.7571428571428571
Rectangular_0.9545454545454546_4.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,4.0,1.8607142857142858
Rectangular_0.9545454545454546_4.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,4.0,1.9642857142857142
Rectangular_0.9545454545454546_4.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,4.0,2.0678571428571426
Rectangular_0.9545454545454546_4.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,4.0,2.1714285714285713
Rectangular_0.9545454545454546_4.0_2.275.csv,Rectangular,0.9545454545454546,4.0,2.275
Rectangular_0.9545454545454546_4.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,4.0,2.3785714285714286
Rectangular_0.9545454545454546_4.0_2.482142857142857.csv,Rectangular,0.9545454545454546,4.0,2.482142857142857
Rectangular_0.9545454545454546_4.0_2.585714285714286.csv,Rectangular,0.9545454545454546,4.0,2.585714285714286
Rectangular_0.9545454545454546_4.0_2.689285714285714.csv,Rectangular,0.9545454545454546,4.0,2.689285714285714
Rectangular_0.9545454545454546_4.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,4.0,2.7928571428571427
Rectangular_0.9545454545454546_4.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,4.0,2.8964285714285714
Rectangular_0.9545454545454546_4.0_3.0.csv,Rectangular,0.9545454545454546,4.0,3.0
Rectangular_0.9545454545454546_5.0_0.1.csv,Rectangular,0.9545454545454546,5.0,0.1
Rectangular_0.9545454545454546_5.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,5.0,0.20357142857142857
Rectangular_0.9545454545454546_5.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,5.0,0.30714285714285716
Rectangular_0.9545454545454546_5.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,5.0,0.4107142857142857
Rectangular_0.9545454545454546_5.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,5.0,0.5142857142857142
Rectangular_0.9545454545454546_5.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,5.0,0.6178571428571428
Rectangular_0.9545454545454546_5.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,5.0,0.7214285714285714
Rectangular_0.9545454545454546_5.0_0.825.csv,Rectangular,0.9545454545454546,5.0,0.825
Rectangular_0.9545454545454546_5.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,5.0,0.9285714285714285
Rectangular_0.9545454545454546_5.0_1.032142857142857.csv,Rectangular,0.9545454545454546,5.0,1.032142857142857
Rectangular_0.9545454545454546_5.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,5.0,1.1357142857142857
Rectangular_0.9545454545454546_5.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,5.0,1.2392857142857143
Rectangular_0.9545454545454546_5.0_1.342857142857143.csv,Rectangular,0.9545454545454546,5.0,1.342857142857143
Rectangular_0.9545454545454546_5.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,5.0,1.4464285714285714
Rectangular_0.9545454545454546_5.0_1.55.csv,Rectangular,0.9545454545454546,5.0,1.55
Rectangular_0.9545454545454546_5.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,5.0,1.6535714285714285
Rectangular_0.9545454545454546_5.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,5.0,1.7571428571428571
Rectangular_0.9545454545454546_5.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,5.0,1.8607142857142858
Rectangular_0.9545454545454546_5.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,5.0,1.9642857142857142
Rectangular_0.9545454545454546_5.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,5.0,2.0678571428571426
Rectangular_0.9545454545454546_5.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,5.0,2.1714285714285713
Rectangular_0.9545454545454546_5.0_2.275.csv,Rectangular,0.9545454545454546,5.0,2.275
Rectangular_0.9545454545454546_5.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,5.0,2.3785714285714286
Rectangular_0.9545454545454546_5.0_2.482142857142857.csv,Rectangular,0.9545454545454546,5.0,2.482142857142857
Rectangular_0.9545454545454546_5.0_2.585714285714286.csv,Rectangular,0.9545454545454546,5.0,2.585714285714286
Rectangular_0.9545454545454546_5.0_2.689285714285714.csv,Rectangular,0.9545454545454546,5.0,2.689285714285714
Rectangular_0.9545454545454546_5.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,5.0,2.7928571428571427
Rectangular_0.9545454545454546_5.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,5.0,2.8964285714285714
Rectangular_0.9545454545454546_5.0_3.0.csv,Rectangular,0.9545454545454546,5.0,3.0
Rectangular_0.9545454545454546_6.0_0.1.csv,Rectangular,0.9545454545454546,6.0,0.1
Rectangular_0.9545454545454546_6.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,6.0,0.20357142857142857
Rectangular_0.9545454545454546_6.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,6.0,0.30714285714285716
Rectangular_0.9545454545454546_6.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,6.0,0.4107142857142857
Rectangular_0.9545454545454546_6.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,6.0,0.5142857142857142
Rectangular_0.9545454545454546_6.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,6.0,0.6178571428571428
Rectangular_0.9545454545454546_6.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,6.0,0.7214285714285714
Rectangular_0.9545454545454546_6.0_0.825.csv,Rectangular,0.9545454545454546,6.0,0.825
Rectangular_0.9545454545454546_6.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,6.0,0.9285714285714285
Rectangular_0.9545454545454546_6.0_1.032142857142857.csv,Rectangular,0.9545454545454546,6.0,1.032142857142857
Rectangular_0.9545454545454546_6.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,6.0,1.1357142857142857
Rectangular_0.9545454545454546_6.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,6.0,1.2392857142857143
Rectangular_0.9545454545454546_6.0_1.342857142857143.csv,Rectangular,0.9545454545454546,6.0,1.342857142857143
Rectangular_0.9545454545454546_6.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,6.0,1.4464285714285714
Rectangular_0.9545454545454546_6.0_1.55.csv,Rectangular,0.9545454545454546,6.0,1.55
Rectangular_0.9545454545454546_6.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,6.0,1.6535714285714285
Rectangular_0.9545454545454546_6.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,6.0,1.7571428571428571
Rectangular_0.9545454545454546_6.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,6.0,1.8607142857142858
Rectangular_0.9545454545454546_6.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,6.0,1.9642857142857142
Rectangular_0.9545454545454546_6.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,6.0,2.0678571428571426
Rectangular_0.9545454545454546_6.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,6.0,2.1714285714285713
Rectangular_0.9545454545454546_6.0_2.275.csv,Rectangular,0.9545454545454546,6.0,2.275
Rectangular_0.9545454545454546_6.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,6.0,2.3785714285714286
Rectangular_0.9545454545454546_6.0_2.482142857142857.csv,Rectangular,0.9545454545454546,6.0,2.482142857142857
Rectangular_0.9545454545454546_6.0_2.585714285714286.csv,Rectangular,0.9545454545454546,6.0,2.585714285714286
Rectangular_0.9545454545454546_6.0_2.689285714285714.csv,Rectangular,0.9545454545454546,6.0,2.689285714285714
Rectangular_0.9545454545454546_6.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,6.0,2.7928571428571427
Rectangular_0.9545454545454546_6.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,6.0,2.8964285714285714
Rectangular_0.9545454545454546_6.0_3.0.csv,Rectangular,0.9545454545454546,6.0,3.0
Rectangular_0.9545454545454546_7.0_0.1.csv,Rectangular,0.9545454545454546,7.0,0.1
Rectangular_0.9545454545454546_7.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,7.0,0.20357142857142857
Rectangular_0.9545454545454546_7.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,7.0,0.30714285714285716
Rectangular_0.9545454545454546_7.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,7.0,0.4107142857142857
Rectangular_0.9545454545454546_7.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,7.0,0.5142857142857142
Rectangular_0.9545454545454546_7.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,7.0,0.6178571428571428
Rectangular_0.9545454545454546_7.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,7.0,0.7214285714285714
Rectangular_0.9545454545454546_7.0_0.825.csv,Rectangular,0.9545454545454546,7.0,0.825
Rectangular_0.9545454545454546_7.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,7.0,0.9285714285714285
Rectangular_0.9545454545454546_7.0_1.032142857142857.csv,Rectangular,0.9545454545454546,7.0,1.032142857142857
Rectangular_0.9545454545454546_7.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,7.0,1.1357142857142857
Rectangular_0.9545454545454546_7.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,7.0,1.2392857142857143
Rectangular_0.9545454545454546_7.0_1.342857142857143.csv,Rectangular,0.9545454545454546,7.0,1.342857142857143
Rectangular_0.9545454545454546_7.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,7.0,1.4464285714285714
Rectangular_0.9545454545454546_7.0_1.55.csv,Rectangular,0.9545454545454546,7.0,1.55
Rectangular_0.9545454545454546_7.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,7.0,1.6535714285714285
Rectangular_0.9545454545454546_7.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,7.0,1.7571428571428571
Rectangular_0.9545454545454546_7.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,7.0,1.8607142857142858
Rectangular_0.9545454545454546_7.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,7.0,1.9642857142857142
Rectangular_0.9545454545454546_7.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,7.0,2.0678571428571426
Rectangular_0.9545454545454546_7.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,7.0,2.1714285714285713
Rectangular_0.9545454545454546_7.0_2.275.csv,Rectangular,0.9545454545454546,7.0,2.275
Rectangular_0.9545454545454546_7.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,7.0,2.3785714285714286
Rectangular_0.9545454545454546_7.0_2.482142857142857.csv,Rectangular,0.9545454545454546,7.0,2.482142857142857
Rectangular_0.9545454545454546_7.0_2.585714285714286.csv,Rectangular,0.9545454545454546,7.0,2.585714285714286
Rectangular_0.9545454545454546_7.0_2.689285714285714.csv,Rectangular,0.9545454545454546,7.0,2.689285714285714
Rectangular_0.9545454545454546_7.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,7.0,2.7928571428571427
Rectangular_0.9545454545454546_7.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,7.0,2.8964285714285714
Rectangular_0.9545454545454546_7.0_3.0.csv,Rectangular,0.9545454545454546,7.0,3.0
Rectangular_0.9545454545454546_8.0_0.1.csv,Rectangular,0.9545454545454546,8.0,0.1
Rectangular_0.9545454545454546_8.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,8.0,0.20357142857142857
Rectangular_0.9545454545454546_8.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,8.0,0.30714285714285716
Rectangular_0.9545454545454546_8.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,8.0,0.4107142857142857
Rectangular_0.9545454545454546_8.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,8.0,0.5142857142857142
Rectangular_0.9545454545454546_8.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,8.0,0.6178571428571428
Rectangular_0.9545454545454546_8.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,8.0,0.7214285714285714
Rectangular_0.9545454545454546_8.0_0.825.csv,Rectangular,0.9545454545454546,8.0,0.825
Rectangular_0.9545454545454546_8.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,8.0,0.9285714285714285
Rectangular_0.9545454545454546_8.0_1.032142857142857.csv,Rectangular,0.9545454545454546,8.0,1.032142857142857
Rectangular_0.9545454545454546_8.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,8.0,1.1357142857142857
Rectangular_0.9545454545454546_8.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,8.0,1.2392857142857143
Rectangular_0.9545454545454546_8.0_1.342857142857143.csv,Rectangular,0.9545454545454546,8.0,1.342857142857143
Rectangular_0.9545454545454546_8.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,8.0,1.4464285714285714
Rectangular_0.9545454545454546_8.0_1.55.csv,Rectangular,0.9545454545454546,8.0,1.55
Rectangular_0.9545454545454546_8.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,8.0,1.6535714285714285
Rectangular_0.9545454545454546_8.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,8.0,1.7571428571428571
Rectangular_0.9545454545454546_8.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,8.0,1.8607142857142858
Rectangular_0.9545454545454546_8.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,8.0,1.9642857142857142
Rectangular_0.9545454545454546_8.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,8.0,2.0678571428571426
Rectangular_0.9545454545454546_8.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,8.0,2.1714285714285713
Rectangular_0.9545454545454546_8.0_2.275.csv,Rectangular,0.9545454545454546,8.0,2.275
Rectangular_0.9545454545454546_8.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,8.0,2.3785714285714286
Rectangular_0.9545454545454546_8.0_2.482142857142857.csv,Rectangular,0.9545454545454546,8.0,2.482142857142857
Rectangular_0.9545454545454546_8.0_2.585714285714286.csv,Rectangular,0.9545454545454546,8.0,2.585714285714286
Rectangular_0.9545454545454546_8.0_2.689285714285714.csv,Rectangular,0.9545454545454546,8.0,2.689285714285714
Rectangular_0.9545454545454546_8.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,8.0,2.7928571428571427
Rectangular_0.9545454545454546_8.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,8.0,2.8964285714285714
Rectangular_0.9545454545454546_8.0_3.0.csv,Rectangular,0.9545454545454546,8.0,3.0
Rectangular_0.9545454545454546_9.0_0.1.csv,Rectangular,0.9545454545454546,9.0,0.1
Rectangular_0.9545454545454546_9.0_0.20357142857142857.csv,Rectangular,0.9545454545454546,9.0,0.20357142857142857
Rectangular_0.9545454545454546_9.0_0.30714285714285716.csv,Rectangular,0.9545454545454546,9.0,0.30714285714285716
Rectangular_0.9545454545454546_9.0_0.4107142857142857.csv,Rectangular,0.9545454545454546,9.0,0.4107142857142857
Rectangular_0.9545454545454546_9.0_0.5142857142857142.csv,Rectangular,0.9545454545454546,9.0,0.5142857142857142
Rectangular_0.9545454545454546_9.0_0.6178571428571428.csv,Rectangular,0.9545454545454546,9.0,0.6178571428571428
Rectangular_0.9545454545454546_9.0_0.7214285714285714.csv,Rectangular,0.9545454545454546,9.0,0.7214285714285714
Rectangular_0.9545454545454546_9.0_0.825.csv,Rectangular,0.9545454545454546,9.0,0.825
Rectangular_0.9545454545454546_9.0_0.9285714285714285.csv,Rectangular,0.9545454545454546,9.0,0.9285714285714285
Rectangular_0.9545454545454546_9.0_1.032142857142857.csv,Rectangular,0.9545454545454546,9.0,1.032142857142857
Rectangular_0.9545454545454546_9.0_1.1357142857142857.csv,Rectangular,0.9545454545454546,9.0,1.1357142857142857
Rectangular_0.9545454545454546_9.0_1.2392857142857143.csv,Rectangular,0.9545454545454546,9.0,1.2392857142857143
Rectangular_0.9545454545454546_9.0_1.342857142857143.csv,Rectangular,0.9545454545454546,9.0,1.342857142857143
Rectangular_0.9545454545454546_9.0_1.4464285714285714.csv,Rectangular,0.9545454545454546,9.0,1.4464285714285714
Rectangular_0.9545454545454546_9.0_1.55.csv,Rectangular,0.9545454545454546,9.0,1.55
Rectangular_0.9545454545454546_9.0_1.6535714285714285.csv,Rectangular,0.9545454545454546,9.0,1.6535714285714285
Rectangular_0.9545454545454546_9.0_1.7571428571428571.csv,Rectangular,0.9545454545454546,9.0,1.7571428571428571
Rectangular_0.9545454545454546_9.0_1.8607142857142858.csv,Rectangular,0.9545454545454546,9.0,1.8607142857142858
Rectangular_0.9545454545454546_9.0_1.9642857142857142.csv,Rectangular,0.9545454545454546,9.0,1.9642857142857142
Rectangular_0.9545454545454546_9.0_2.0678571428571426.csv,Rectangular,0.9545454545454546,9.0,2.0678571428571426
Rectangular_0.9545454545454546_9.0_2.1714285714285713.csv,Rectangular,0.9545454545454546,9.0,2.1714285714285713
Rectangular_0.9545454545454546_9.0_2.275.csv,Rectangular,0.9545454545454546,9.0,2.275
Rectangular_0.9545454545454546_9.0_2.3785714285714286.csv,Rectangular,0.9545454545454546,9.0,2.3785714285714286
Rectangular_0.9545454545454546_9.0_2.482142857142857.csv,Rectangular,0.9545454545454546,9.0,2.482142857142857
Rectangular_0.9545454545454546_9.0_2.585714285714286.csv,Rectangular,0.9545454545454546,9.0,2.585714285714286
Rectangular_0.9545454545454546_9.0_2.689285714285714.csv,Rectangular,0.9545454545454546,9.0,2.689285714285714
Rectangular_0.9545454545454546_9.0_2.7928571428571427.csv,Rectangular,0.9545454545454546,9.0,2.7928571428571427
Rectangular_0.9545454545454546_9.0_2.8964285714285714.csv,Rectangular,0.9545454545454546,9.0,2.8964285714285714
Rectangular_0.9545454545454546_9.0_3.0.csv,Rectangular,0.9545454545454546,9.0,3.0
Rectangular_1.0636363636363635_10.0_0.1.csv,Rectangular,1.0636363636363635,10.0,0.1
Rectangular_1.0636363636363635_10.0_0.20357142857142857.csv,Rectangular,1.0636363636363635,10.0,0.20357142857142857
Rectangular_1.0636363636363635_10.0_0.30714285714285716.csv,Rectangular,1.0636363636363635,10.0,0.30714285714285716
Rectangular_1.0636363636363635_10.0_0.4107142857142857.csv,Rectangular,1.0636363636363635,10.0,0.4107142857142857
Rectangular_1.0636363636363635_10.0_0.5142857142857142.csv,Rectangular,1.0636363636363635,10.0,0.5142857142857142
Rectangular_1.0636363636363635_10.0_0.6178571428571428.csv,Rectangular,1.0636363636363635,10.0,0.6178571428571428
Rectangular_1.0636363636363635_10.0_0.7214285714285714.csv,Rectangular,1.0636363636363635,10.0,0.7214285714285714
Rectangular_1.0636363636363635_10.0_0.825.csv,Rectangular,1.0636363636363635,10.0,0.825
Rectangular_1.0636363636363635_10.0_0.9285714285714285.csv,Rectangular,1.0636363636363635,10.0,0.9285714285714285
Rectangular_1.0636363636363635_10.0_1.032142857142857.csv,Rectangular,1.0636363636363635,10.0,1.032142857142857
Rectangular_1.0636363636363635_10.0_1.1357142857142857.csv,Rectangular,1.0636363636363635,10.0,1.1357142857142857
Rectangular_1.0636363636363635_10.0_1.2392857142857143.csv,Rectangular,1.0636363636363635,10.0,1.2392857142857143
Rectangular_1.0636363636363635_10.0_1.342857142857143.csv,Rectangular,1.0636363636363635,10.0,1.342857142857143
Rectangular_1.0636363636363635_10.0_1.4464285714285714.csv,Rectangular,1.0636363636363635,10.0,1.4464285714285714
Rectangular_1.0636363636363635_10.0_1.55.csv,Rectangular,1.0636363636363635,10.0,1.55
